date,actual_var,pred_var,error,abs_error
2024-10-19,9.007708970117624e-05,0.0004002636280366573,-0.00031018653833548107,0.00031018653833548107
2024-10-20,0.0003807098196512,0.0005411270679188183,-0.00016041724826761832,0.00016041724826761832
2024-10-21,0.0003202183796642,0.00044766403055572165,-0.00012744565089152163,0.00012744565089152163
2024-10-22,0.0002853518941425,0.00042854404042457286,-0.00014319214628207287,0.00014319214628207287
2024-10-23,0.0003362436373331,0.0003548030743376754,-1.85594370045754e-05,1.85594370045754e-05
2024-10-24,0.0004624125902505,0.0003049668295229957,0.0001574457607275043,0.0001574457607275043
2024-10-25,5.395507413713425e-05,0.0004870922099442706,-0.0004331371358071363,0.0004331371358071363
2024-10-26,9.351589785986804e-05,0.00022909729760942348,-0.00013558139974955544,0.00013558139974955544
2024-10-27,0.000203741237231,0.00039548154097971246,-0.00019174030374871247,0.00019174030374871247
2024-10-28,0.0006113286588519,0.0006196699688065545,-8.341309954654533e-06,8.341309954654533e-06
2024-10-29,0.0004490703118755,0.0006755866242896229,-0.00022651631241412285,0.00022651631241412285
2024-10-30,0.0004692765758508,0.0004903911934195713,-2.1114617568771324e-05,2.1114617568771324e-05
2024-10-31,0.0012728905424024,0.0007167429384277949,0.000556147603974605,0.000556147603974605
2024-11-01,5.1425859485689816e-05,0.0001815982553316142,-0.00013017239584592436,0.00013017239584592436
2024-11-02,0.0004690718226163,4.232924664998388e-05,0.0004267425759663161,0.0004267425759663161
2024-11-03,0.0006197879172519,0.0006414058461066734,-2.1617928854773404e-05,2.1617928854773404e-05
2024-11-04,0.0009245661709718,0.000658586328962392,0.000265979842009408,0.000265979842009408
2024-11-05,0.0022961907175242,0.0005599830028903312,0.0017362077146338686,0.0017362077146338686
2024-11-06,0.0005406276897262,0.0005931743777065749,-5.254668798037492e-05,5.254668798037492e-05
2024-11-07,0.0004090092129144,0.0004390874574283571,-3.0078244513957102e-05,3.0078244513957102e-05
2024-11-08,5.556746247024783e-05,0.0005540550860879187,-0.0004984876236176709,0.0004984876236176709
2024-11-09,0.0011861752654518,0.00014308114366271918,0.0010430941217890806,0.0010430941217890806
2024-11-10,0.0011878474704025,0.000920539461137146,0.00026730800926535406,0.00026730800926535406
2024-11-11,0.0018856723654993,0.0005471191023187016,0.0013385532631805985,0.0013385532631805985
2024-11-12,0.0026910285951771,0.001179099459009205,0.001511929136167895,0.001511929136167895
2024-11-13,0.0018751476501304,0.0007061440996610099,0.0011690035504693902,0.0011690035504693902
2024-11-14,0.0010538369270297,0.0011916418016746741,-0.00013780487464497412,0.00013780487464497412
2024-11-15,0.0002069103609886,0.0007320257884133471,-0.0005251154274247471,0.0005251154274247471
2024-11-16,0.0003401743262439,0.00040655982211086546,-6.638549586696546e-05,6.638549586696546e-05
2024-11-17,0.0018108955092859,0.0005073110657841448,0.0013035844435017553,0.0013035844435017553
2024-11-18,0.0007494338327651,0.0007423535946708783,7.0802380942217675e-06,7.0802380942217675e-06
2024-11-19,0.0002867596986617,0.0011852596361180835,-0.0008984999374563834,0.0008984999374563834
2024-11-20,0.0008757431875342,0.0009722155695481927,-9.647238201399271e-05,9.647238201399271e-05
2024-11-21,0.0005213721612308,0.0006967338284805671,-0.00017536166724976712,0.00017536166724976712
2024-11-22,0.0001341158894089,0.0003333178102239463,-0.0001992019208150463,0.0001992019208150463
2024-11-23,0.0005066121984415,0.000657861197902825,-0.000151248999461325,0.000151248999461325
2024-11-24,0.0011937152937544,0.0003641763907343404,0.0008295389030200597,0.0008295389030200597
2024-11-25,0.0013381634156756,0.00045095371542099293,0.000887209700254607,0.000887209700254607
2024-11-26,0.0004596491926552,0.0005433799967800158,-8.373080412481579e-05,8.373080412481579e-05
2024-11-27,0.000292654180794,0.000472148246349022,-0.000179494065555022,0.000179494065555022
2024-11-28,0.0004228997360536,0.000592681136530854,-0.00016978140047725399,0.00016978140047725399
2024-11-29,0.0001949572938221,0.00053238057279599,-0.00033742327897389005,0.00033742327897389005
2024-11-30,0.0002145077360712,0.00033734550873487526,-0.00012283777266367527,0.00012283777266367527
2024-12-01,0.0010715852264698,0.0004619624667926677,0.0006096227596771324,0.0006096227596771324
2024-12-02,0.0007341792136382,0.0004851888029104835,0.00024899041072771647,0.00024899041072771647
2024-12-03,0.0009238639048256,0.0005788667092178495,0.0003449971956077505,0.0003449971956077505
2024-12-04,0.0026647047448609,0.0005728921018758413,0.0020918126429850586,0.0020918126429850586
2024-12-05,0.0008671846140276,0.0008992539969868577,-3.206938295925764e-05,3.206938295925764e-05
2024-12-06,0.0001825876325193,0.000357986083198861,-0.00017539845067956103,0.00017539845067956103
2024-12-07,0.0003120057625974,0.0006012034157052485,-0.00028919765310784845,0.00028919765310784845
2024-12-08,0.0014407611017577,0.00028711743963409815,0.0011536436621236018,0.0011536436621236018
2024-12-09,0.001420300407579,0.0008064137381544011,0.000613886669424599,0.000613886669424599
2024-12-10,0.0007174353873605,0.0008502861945588952,-0.00013285080719839515,0.00013285080719839515
2024-12-11,0.0007754132835788,0.0004721817332332716,0.00030323155034552837,0.00030323155034552837
2024-12-12,0.0005319451946517,0.0006785355822159238,-0.00014659038756422381,0.00014659038756422381
2024-12-13,0.0002283440300656,0.0005883298955298104,-0.00035998586546421045,0.00035998586546421045
2024-12-14,0.0003305713229384,0.000300963168214969,2.960815472343104e-05,2.960815472343104e-05
2024-12-15,0.0007200412963015,0.0005887448025688055,0.00013129649373269452,0.00013129649373269452
2024-12-16,0.0006809638680199,0.0006148899384851637,6.607392953473634e-05,6.607392953473634e-05
2024-12-17,0.0012253030249004,0.0005685508589328716,0.0006567521659675284,0.0006567521659675284
2024-12-18,0.0015661728847088,0.0006785144182227444,0.0008876584664860556,0.0008876584664860556
2024-12-19,0.0021633350993166,0.0005624314064915992,0.0016009036928250006,0.0016009036928250006
2024-12-20,0.0004203322626916,0.0005366919377714619,-0.00011635967507986187,0.00011635967507986187
2024-12-21,0.0007668721899974,0.0004926233380649014,0.00027424885193249866,0.00027424885193249866
2024-12-22,0.0012565414785517,0.0007092616483548124,0.0005472798301968875,0.0005472798301968875
2024-12-23,0.0011061386160472,0.0007496324939397602,0.00035650612210743986,0.00035650612210743986
2024-12-24,0.0002274424086639,0.0005920245404392806,-0.00036458213177538055,0.00036458213177538055
2024-12-25,0.0006813894985894,0.0007624993556358204,-8.110985704642038e-05,8.110985704642038e-05
2024-12-26,0.000720558203351,0.0006974261599120537,2.3132043438946377e-05,2.3132043438946377e-05
