date,actual_var,pred_var,error,abs_error
2024-10-19,9.007708970117624e-05,0.00017091588019733467,-8.083879049615843e-05,8.083879049615843e-05
2024-10-20,0.0003807098196512,1.3384443979825016e-05,0.000367325375671375,0.000367325375671375
2024-10-21,0.0003202183796642,0.0008993954341349277,-0.0005791770544707276,0.0005791770544707276
2024-10-22,0.0002853518941425,0.00032861988815216476,-4.326799400966477e-05,4.326799400966477e-05
2024-10-23,0.0003362436373331,0.00020980092340982682,0.00012644271392327317,0.00012644271392327317
2024-10-24,0.0004624125902505,0.00013509466542856015,0.0003273179248219399,0.0003273179248219399
2024-10-25,5.395507413713425e-05,0.00035506583862350246,-0.0003011107644863682,0.0003011107644863682
2024-10-26,9.351589785986804e-05,0.0225,-0.02240648410214013,0.02240648410214013
2024-10-27,0.000203741237231,6.451262181329253e-05,0.00013922861541770747,0.00013922861541770747
2024-10-28,0.0006113286588519,0.0001802523630014953,0.0004310762958504047,0.0004310762958504047
2024-10-29,0.0004490703118755,0.0006368554259068821,-0.0001877851140313821,0.0001877851140313821
2024-10-30,0.0004692765758508,0.0008141203277878587,-0.0003448437519370587,0.0003448437519370587
2024-10-31,0.0012728905424024,0.00018765140169207887,0.001085239140710321,0.001085239140710321
2024-11-01,5.1425859485689816e-05,0.0007645993378730839,-0.0007131734783873941,0.0007131734783873941
2024-11-02,0.0004690718226163,0.0003105509120244828,0.00015852091059181722,0.00015852091059181722
2024-11-03,0.0006197879172519,6.983992018049001e-05,0.00054994799707141,0.00054994799707141
2024-11-04,0.0009245661709718,8.077428876217403e-05,0.000843791882209626,0.000843791882209626
2024-11-05,0.0022961907175242,0.00017115562116913472,0.002125035096355065,0.002125035096355065
2024-11-06,0.0005406276897262,1.4798536253066994e-10,0.0005406275417408374,0.0005406275417408374
2024-11-07,0.0004090092129144,0.006152012734566648,-0.005743003521652248,0.005743003521652248
2024-11-08,5.556746247024783e-05,0.0004204597237968705,-0.0003648922613266227,0.0003648922613266227
2024-11-09,0.0011861752654518,3.957249312238326e-05,0.0011466027723294166,0.0011466027723294166
2024-11-10,0.0011878474704025,1.8646975221383934e-05,0.0011692004951811162,0.0011692004951811162
2024-11-11,0.0018856723654993,0.0008123013689172737,0.0010733709965820262,0.0010733709965820262
2024-11-12,0.0026910285951771,0.00831229905980259,-0.00562127046462549,0.00562127046462549
