date,forecast_origin_date,actual_log_var,pred_regime,pred_prob_0,pred_prob_1,log_var_svr,error
2024-10-20,2024-10-19,-9.31484470203024,0.0,0.5,0.5,-8.388507688119898,-0.9263370139103415
2024-10-21,2024-10-20,-7.873473101235765,0.0,0.5,0.5,-7.82975636975191,-0.043716731483855575
2024-10-22,2024-10-21,-8.046507358473745,0.0,0.5,0.5,-7.541413639770031,-0.5050937187037139
2024-10-23,2024-10-22,-8.161787423041437,0.0,0.5,0.5,-7.752724708473247,-0.40906271456819
2024-10-24,2024-10-23,-7.997674549656699,0.0,0.5,0.5,-7.744984653433525,-0.25268989622317406
2024-10-25,2024-10-24,-7.679053012926394,0.0,0.5,0.5,-7.737953972844108,0.05890095991771371
2024-10-26,2024-10-25,-9.827358818094583,0.0,0.5,0.5,-7.641069875991799,-2.1862889421027836
2024-10-27,2024-10-26,-9.27737910553637,0.0,0.5,0.5,-8.407265130469032,-0.8701139750673388
2024-10-28,2024-10-27,-8.498659814223364,0.0,0.5,0.5,-7.901232595558552,-0.5974272186648122
2024-10-29,2024-10-28,-7.399875840216145,0.0,0.5,0.5,-7.84658870016554,0.446712859949395
2024-10-30,2024-10-29,-7.708331085877311,0.0,0.5,0.5,-7.442782239153495,-0.2655488467238163
2024-10-31,2024-10-30,-7.664318249363356,0.0,0.5,0.5,-7.734407875340801,0.07008962597744439
2024-11-01,2024-10-31,-6.666464947076679,0.0,0.5,0.5,-7.613914249318672,0.947449302241993
2024-11-02,2024-11-01,-9.875369409182522,0.0,0.5,0.5,-7.312554508203573,-2.5628149009789487
2024-11-03,2024-11-02,-7.66475466133589,0.0,0.5,0.5,-8.579496071528581,0.9147414101926907
2024-11-04,2024-11-03,-7.386133207392613,0.0,0.5,0.5,-7.319626095837668,-0.06650711155494538
2024-11-05,2024-11-04,-6.986185934823602,0.0,0.5,0.5,-7.727509517852607,0.741323583029005
2024-11-06,2024-11-05,-6.076503738850753,0.0,0.5,0.5,-7.429138669411808,1.352634930561055
2024-11-07,2024-11-06,-7.522779705074414,0.0,0.5,0.5,-7.1531988676571405,-0.3695808374172733
2024-11-08,2024-11-07,-7.801772876712086,0.0,0.5,0.5,-7.788105976105865,-0.013666900606220445
2024-11-09,2024-11-08,-9.797912735378048,0.0,0.5,0.5,-7.632867200644295,-2.1650455347337534
2024-11-10,2024-11-09,-6.737021210697639,0.0,0.5,0.5,-8.382960128263214,1.6459389175655748
2024-11-11,2024-11-10,-6.735612458201719,0.0,0.5,0.5,-7.028883321200196,0.2932708629984768
2024-11-12,2024-11-11,-6.273470829109263,0.0,0.5,0.5,-7.513657819056721,1.2401869899474587
2024-11-13,2024-11-12,-5.917831781066736,0.0,0.5,0.5,-7.131257424202738,1.2134256431360013
2024-11-14,2024-11-13,-6.279067875923911,0.0,0.5,0.5,-7.095010315193404,0.8159424392694934
2024-11-15,2024-11-14,-6.8553175590212,0.0,0.5,0.5,-7.241213975593409,0.3858964165722085
2024-11-16,2024-11-15,-8.483224897189656,0.0,0.5,0.5,-7.330342017017621,-1.1528828801720348
2024-11-17,2024-11-16,-7.986052347505467,0.0,0.5,0.5,-7.8458927759312616,-0.14015957157420544
2024-11-18,2024-11-17,-6.313933799544504,0.0,0.5,0.5,-7.481590945651306,1.1676571461068024
2024-11-19,2024-11-18,-7.196192526153115,0.0,0.5,0.5,-7.014661723915852,-0.1815308022372628
2024-11-20,2024-11-19,-8.156865979818138,0.0,0.5,0.5,-7.435305633141988,-0.7215603466761493
2024-11-21,2024-11-20,-7.040437674924414,0.0,0.5,0.5,-7.542851862612376,0.502414187687962
2024-11-22,2024-11-21,-7.559046450236287,0.0,0.5,0.5,-7.128923412036223,-0.4301230382000636
2024-11-23,2024-11-22,-8.916806285442396,0.0,0.5,0.5,-7.491258306672185,-1.4255479787702114
2024-11-24,2024-11-23,-7.587764741646918,0.0,0.5,0.5,-7.7743869558863965,0.18662221423947845
2024-11-25,2024-11-24,-6.730684739886714,0.0,0.5,0.5,-7.207610342546848,0.47692560266013384
2024-11-26,2024-11-25,-6.616457190447188,0.0,0.5,0.5,-7.147712833572021,0.5312556431248323
2024-11-27,2024-11-26,-7.685046984089861,0.0,0.5,0.5,-7.033672437209135,-0.6513745468807262
2024-11-28,2024-11-27,-8.136518916342414,0.0,0.5,0.5,-7.381821152986069,-0.7546977633563454
2024-11-29,2024-11-28,-7.768375437620337,0.0,0.5,0.5,-7.426921731747049,-0.34145370587328827
2024-11-30,2024-11-29,-8.542730029426364,0.0,0.5,0.5,-7.32634457203637,-1.2163854573899942
2024-12-01,2024-11-30,-8.44716475464655,0.0,0.5,0.5,-7.63162837152864,-0.8155363831179105
2024-12-02,2024-12-01,-6.838616206811213,0.0,0.5,0.5,-7.472173763681303,0.6335575568700902
2024-12-03,2024-12-02,-7.216757398881999,0.0,0.5,0.5,-6.951795201565159,-0.2649621973168399
2024-12-04,2024-12-03,-6.986945786320486,0.0,0.5,0.5,-7.29195085953953,0.3050050732190446
2024-12-05,2024-12-04,-5.927662017422849,0.0,0.5,0.5,-7.03139553510651,1.1037335176836613
2024-12-06,2024-12-05,-7.050258669563131,0.0,0.5,0.5,-6.7893400064230285,-0.26091866314010215
2024-12-07,2024-12-06,-8.608280322002438,0.0,0.5,0.5,-7.3053430632578555,-1.3029372587445822
2024-12-08,2024-12-07,-8.072488900461895,0.0,0.5,0.5,-7.630863091541349,-0.4416258089205458
2024-12-09,2024-12-08,-6.54258376213653,0.0,0.5,0.5,-7.390130952174317,0.8475471900377869
2024-12-10,2024-12-09,-6.556886875110395,0.0,0.5,0.5,-6.910436293063619,0.35354941795322414
2024-12-11,2024-12-10,-7.239827666844698,0.0,0.5,0.5,-7.023474305827671,-0.21635336101702674
2024-12-12,2024-12-11,-7.1621144016144465,0.0,0.5,0.5,-7.191426073282962,0.029311671668515338
2024-12-13,2024-12-12,-7.538970091501297,0.0,0.5,0.5,-7.131098374455575,-0.40787171704572245
2024-12-14,2024-12-13,-8.384657162464817,0.0,0.5,0.5,-7.349019617790017,-1.0356375446748007
2024-12-15,2024-12-14,-8.014688118812776,0.0,0.5,0.5,-7.5758583675311435,-0.4388297512816326
2024-12-16,2024-12-15,-7.236201991624658,0.0,0.5,0.5,-7.375367265052498,0.1391652734278397
2024-12-17,2024-12-16,-7.292001310461847,0.0,0.5,0.5,-7.202983215098324,-0.08901809536352356
2024-12-18,2024-12-17,-6.704567098310052,0.0,0.5,0.5,-7.269368795448506,0.5648016971384546
2024-12-19,2024-12-18,-6.459120288586987,0.0,0.5,0.5,-7.017959894730188,0.5588396061432013
2024-12-20,2024-12-19,-6.1361042206094965,0.0,0.5,0.5,-7.0483129270626055,0.912208706453109
2024-12-21,2024-12-20,-7.7744650577961645,0.0,0.5,0.5,-6.887502499299837,-0.8869625584963279
2024-12-22,2024-12-21,-7.173190406730881,0.0,0.5,0.5,-7.506472246797114,0.33328184006623296
2024-12-23,2024-12-22,-6.679392190342277,0.0,0.5,0.5,-7.03271647698788,0.353324286645603
2024-12-24,2024-12-23,-6.806880052770344,0.0,0.5,0.5,-7.0484713003872415,0.24159124761689732
2024-12-25,2024-12-24,-8.388613500350928,0.0,0.5,0.5,-7.063537157174814,-1.3250763431761143
2024-12-26,2024-12-25,-7.291376464377446,0.0,0.5,0.5,-7.572095347832157,0.2807188834547105
2024-12-27,2024-12-26,-7.235484363898412,0.0,0.5,0.5,-6.996262407845537,-0.23922195605287566
