date,forecast_origin_date,actual_log_var,pred_regime,pred_prob_0,pred_prob_1,log_var_svr,error
2024-10-20,2024-10-19,-9.31484470203024,0.0,0.9149614422436988,0.08503855775630136,-8.079478361553349,-1.2353663404768902
2024-10-21,2024-10-20,-7.873473101235765,0.0,0.876434743807706,0.12356525619229426,-7.9437535971798745,0.07028049594410923
2024-10-22,2024-10-21,-8.046507358473745,0.0,0.5293798872000063,0.47062011279999366,-7.683098102752864,-0.3634092557208808
2024-10-23,2024-10-22,-8.161787423041437,0.0,0.5429699780088822,0.45703002199111736,-7.795323167222259,-0.36646425581917796
2024-10-24,2024-10-23,-7.997674549656699,1.0,0.42058729336532463,0.5794127066346749,-7.737007719649695,-0.2606668300070041
2024-10-25,2024-10-24,-7.679053012926394,1.0,0.3889891388339819,0.611010861166019,-7.798671895164963,0.11961888223856931
2024-10-26,2024-10-25,-9.827358818094583,1.0,0.4051980084235392,0.5948019915764599,-7.802447887298815,-2.024910930795768
2024-10-27,2024-10-26,-9.27737910553637,0.0,0.9145694616953723,0.08543053830462763,-8.200998468160586,-1.0763806373757845
2024-10-28,2024-10-27,-8.498659814223364,0.0,0.8788032026945625,0.12119679730543807,-8.002812910433029,-0.49584690379033525
2024-10-29,2024-10-28,-7.399875840216145,1.0,0.28731085625648,0.7126891437435201,-7.615777679826584,0.21590183961043863
2024-10-30,2024-10-29,-7.708331085877311,1.0,0.23258364597635806,0.7674163540236413,-7.563517107146246,-0.14481397873106516
2024-10-31,2024-10-30,-7.664318249363356,1.0,0.33322793017760505,0.6667720698223957,-7.795172633938579,0.13085438457522258
2024-11-01,2024-10-31,-6.666464947076679,1.0,0.27523034119271894,0.7247696588072803,-7.758352464293856,1.0918875172171774
2024-11-02,2024-11-01,-9.875369409182522,1.0,0.34807635285646527,0.6519236471435346,-7.831940684921653,-2.0434287242608686
2024-11-03,2024-11-02,-7.66475466133589,0.0,0.7936359212466775,0.20636407875332294,-8.261392980692541,0.5966383193566509
2024-11-04,2024-11-03,-7.386133207392613,0.0,0.7395198249986341,0.26048017500136605,-7.939677801311667,0.553544593919054
2024-11-05,2024-11-04,-6.986185934823602,0.0,0.5025468102113902,0.49745318978860975,-7.922967625771803,0.9367816909482007
2024-11-06,2024-11-05,-6.076503738850753,1.0,0.36440561832039325,0.635594381679607,-7.721694610228234,1.6451908713774808
2024-11-07,2024-11-06,-7.522779705074414,1.0,0.18430509424163627,0.815694905758364,-7.69047354731106,0.16769384223664652
2024-11-08,2024-11-07,-7.801772876712086,1.0,0.2901570530706108,0.7098429469293897,-7.8487855860509175,0.047012709338831726
2024-11-09,2024-11-08,-9.797912735378048,1.0,0.21445013617344233,0.7855498638265571,-7.649046268772142,-2.1488664666059067
2024-11-10,2024-11-09,-6.737021210697639,0.0,0.8335016935391913,0.16649830646080824,-8.09182455637245,1.35480334567481
2024-11-11,2024-11-10,-6.735612458201719,1.0,0.23777086095841898,0.7622291390415812,-7.43301425567956,0.6974017974778413
2024-11-12,2024-11-11,-6.273470829109263,1.0,0.17035956588668927,0.8296404341133101,-7.614696993365819,1.3412261642565566
2024-11-13,2024-11-12,-5.917831781066736,1.0,0.2218287629711976,0.7781712370288023,-7.561118650672871,1.6432868696061345
2024-11-14,2024-11-13,-6.279067875923911,1.0,0.2321546712557471,0.7678453287442536,-7.675753743197496,1.3966858672735851
2024-11-15,2024-11-14,-6.8553175590212,1.0,0.20978724018986133,0.7902127598101383,-7.6866313228955025,0.8313137638743022
2024-11-16,2024-11-15,-8.483224897189656,1.0,0.16441687023478468,0.8355831297652161,-7.578850543157433,-0.9043743540322229
2024-11-17,2024-11-16,-7.986052347505467,0.0,0.7973870369966979,0.20261296300330117,-7.973970183678707,-0.01208216382675964
2024-11-18,2024-11-17,-6.313933799544504,0.0,0.8114096388769702,0.18859036112303054,-7.818303365194447,1.5043695656499434
2024-11-19,2024-11-18,-7.196192526153115,1.0,0.32777975256883185,0.6722202474311688,-7.455769679422656,0.2595771532695412
2024-11-20,2024-11-19,-8.156865979818138,1.0,0.32366118501935054,0.6763388149806494,-7.543960786008415,-0.6129051938097225
2024-11-21,2024-11-20,-7.040437674924414,1.0,0.26352759470694065,0.7364724052930584,-7.397623264626891,0.3571855897024774
2024-11-22,2024-11-21,-7.559046450236287,1.0,0.1429252573625015,0.8570747426374988,-7.221593974722602,-0.3374524755136852
2024-11-23,2024-11-22,-8.916806285442396,1.0,0.22551582594460273,0.7744841740553979,-7.404946005787804,-1.5118602796545924
2024-11-24,2024-11-23,-7.587764741646918,1.0,0.4184925578175803,0.58150744218242,-7.441758766210334,-0.14600597543658367
2024-11-25,2024-11-24,-6.730684739886714,0.0,0.6759499932553101,0.32405000674468987,-7.492733097553722,0.7620483576670081
2024-11-26,2024-11-25,-6.616457190447188,1.0,0.26991216197526874,0.730087838024731,-7.33248506718417,0.7160278767369821
2024-11-27,2024-11-26,-7.685046984089861,1.0,0.3485160331724357,0.6514839668275643,-7.358571518592224,-0.3264754654976372
2024-11-28,2024-11-27,-8.136518916342414,1.0,0.3348913681362347,0.6651086318637645,-7.337532458818236,-0.7989864575241779
2024-11-29,2024-11-28,-7.768375437620337,0.0,0.8158781160886832,0.18412188391131729,-7.5856663683573355,-0.18270906926300157
2024-11-30,2024-11-29,-8.542730029426364,1.0,0.3984017842141798,0.6015982157858201,-7.295989790747302,-1.2467402386790623
2024-12-01,2024-11-30,-8.44716475464655,0.0,0.8636463315920957,0.13635366840790503,-7.6346537300609345,-0.812511024585616
2024-12-02,2024-12-01,-6.838616206811213,0.0,0.7124568936212387,0.28754310637876157,-7.478871041574372,0.6402548347631596
2024-12-03,2024-12-02,-7.216757398881999,1.0,0.32521082948682206,0.6747891705131774,-7.2011920289727875,-0.015565369909211313
2024-12-04,2024-12-03,-6.986945786320486,1.0,0.2946282461706391,0.7053717538293609,-7.343984524184478,0.3570387378639923
2024-12-05,2024-12-04,-5.927662017422849,1.0,0.33378613698025605,0.6662138630197434,-7.29518971071279,1.367527693289941
2024-12-06,2024-12-05,-7.050258669563131,1.0,0.13101564937258098,0.8689843506274189,-7.188616999858559,0.13835833029542854
2024-12-07,2024-12-06,-8.608280322002438,1.0,0.17941294393792892,0.8205870560620717,-7.34523849712407,-1.2630418248783677
2024-12-08,2024-12-07,-8.072488900461895,0.0,0.7155874524335275,0.28441254756647366,-7.572319667803811,-0.5001692326580844
2024-12-09,2024-12-08,-6.54258376213653,0.0,0.8477767307613205,0.15222326923868035,-7.54798387095047,1.00540010881394
2024-12-10,2024-12-09,-6.556886875110395,1.0,0.21345832653733676,0.7865416734626637,-7.111024633947492,0.554137758837097
2024-12-11,2024-12-10,-7.239827666844698,1.0,0.3408142360719492,0.6591857639280511,-7.314159325272854,0.07433165842815637
2024-12-12,2024-12-11,-7.1621144016144465,1.0,0.22566954847238616,0.7743304515276139,-7.2069926053937925,0.04487820377934604
2024-12-13,2024-12-12,-7.538970091501297,1.0,0.4109946181524254,0.5890053818475748,-7.296781241668581,-0.24218884983271582
2024-12-14,2024-12-13,-8.384657162464817,1.0,0.34438107155463393,0.6556189284453657,-7.351539532806568,-1.0331176296582498
2024-12-15,2024-12-14,-8.014688118812776,0.0,0.8916941387292031,0.10830586127079742,-7.686150671303838,-0.3285374475089382
2024-12-16,2024-12-15,-7.236201991624658,0.0,0.6440875396255992,0.35591246037440033,-7.462764153847669,0.2265621622230105
2024-12-17,2024-12-16,-7.292001310461847,1.0,0.21871996379414727,0.7812800362058527,-7.212776081703997,-0.0792252287578501
2024-12-18,2024-12-17,-6.704567098310052,1.0,0.4360821873572358,0.5639178126427641,-7.409374369959662,0.7048072716496101
2024-12-19,2024-12-18,-6.459120288586987,1.0,0.19290354686071126,0.8070964531392893,-7.21755028435071,0.7584299957637235
2024-12-20,2024-12-19,-6.1361042206094965,1.0,0.2592981946000672,0.7407018053999332,-7.339541859949425,1.2034376393399286
2024-12-21,2024-12-20,-7.7744650577961645,1.0,0.30758218469584897,0.6924178153041503,-7.329722167318139,-0.4447428904780253
2024-12-22,2024-12-21,-7.173190406730881,0.0,0.633884974614924,0.36611502538507523,-7.601656213193618,0.4284658064627367
2024-12-23,2024-12-22,-6.679392190342277,0.0,0.7619101448822146,0.23808985511778522,-7.4682551908378425,0.7888630004955655
2024-12-24,2024-12-23,-6.806880052770344,1.0,0.4119923440114344,0.5880076559885654,-7.327752196640249,0.5208721438699051
2024-12-25,2024-12-24,-8.388613500350928,1.0,0.4184648114944512,0.5815351885055493,-7.314419210157004,-1.0741942901939243
2024-12-26,2024-12-25,-7.291376464377446,0.0,0.8639169962054043,0.13608300379459637,-7.617527500408817,0.3261510360313711
2024-12-27,2024-12-26,-7.235484363898412,1.0,0.4562760504298192,0.5437239495701804,-7.170157446090505,-0.06532691780790767
2024-12-28,2024-12-27,-9.647303170681537,1.0,0.39775978946139706,0.6022402105386024,-7.349961029465135,-2.2973421412164026
2024-12-29,2024-12-28,-8.662492268950343,0.0,0.7929739206116586,0.20702607938834178,-7.56639964767578,-1.096092621274563
2024-12-30,2024-12-29,-6.575410065716856,0.0,0.8243497407398166,0.17565025926018454,-7.343150126801881,0.7677400610850249
2024-12-31,2024-12-30,-7.632818399836694,1.0,0.37520034062273133,0.6247996593772687,-7.23099305958514,-0.4018253402515537
2025-01-01,2024-12-31,-8.1728798995656,1.0,0.4645654058507347,0.535434594149265,-7.475266599967907,-0.6976132995976938
2025-01-02,2025-01-01,-7.634987296790435,0.0,0.6651560619956269,0.33484393800437284,-7.425610591892273,-0.20937670489816185
2025-01-03,2025-01-02,-8.696539431723991,1.0,0.4110538064893319,0.588946193510667,-7.248632503362938,-1.4479069283610535
2025-01-04,2025-01-03,-9.171557411636146,1.0,0.48820537734597946,0.5117946226540204,-7.426824032889453,-1.7447333787466928
2025-01-05,2025-01-04,-9.467809077681563,0.0,0.923093487408842,0.07690651259115813,-7.6074846496322,-1.8603244280493634
2025-01-06,2025-01-05,-7.52715911165198,0.0,0.9022027542737322,0.09779724572626809,-7.656673984070033,0.12951487241805282
2025-01-07,2025-01-06,-7.313187566380257,1.0,0.2941576631514935,0.7058423368485063,-7.224730490007343,-0.08845707637291333
2025-01-08,2025-01-07,-7.343520093101871,1.0,0.19428546064771962,0.8057145393522804,-7.371068390429319,0.027548297327448346
2025-01-09,2025-01-08,-6.700926329438809,1.0,0.3857586662546205,0.6142413337453794,-7.486316984965885,0.7853906555270767
2025-01-10,2025-01-09,-6.832337297096955,0.0,0.6691433693264685,0.33085663067353116,-7.622165600009705,0.78982830291275
2025-01-11,2025-01-10,-9.16312570058207,1.0,0.36114625182301585,0.6388537481769844,-7.506139570586818,-1.6569861299952517
2025-01-12,2025-01-11,-8.885182290999587,0.0,0.835963705778452,0.1640362942215484,-7.786809345820677,-1.0983729451789106
2025-01-13,2025-01-12,-6.878707620288706,0.0,0.8997514722095505,0.10024852779044956,-7.581100903292013,0.7023932830033068
2025-01-14,2025-01-13,-7.412287032964815,1.0,0.3660401788290583,0.6339598211709416,-7.336901275233193,-0.07538575773162215
2025-01-15,2025-01-14,-7.1493601415864205,1.0,0.4885642661310836,0.5114357338689165,-7.6498895403276626,0.500529398741242
2025-01-16,2025-01-15,-7.103753580416022,1.0,0.3791597208686012,0.6208402791313976,-7.455792695295719,0.3520391148796973
2025-01-17,2025-01-16,-6.94581212746871,1.0,0.4395231834008862,0.5604768165991139,-7.51528974283198,0.5694776153632697
2025-01-18,2025-01-17,-7.367795927137095,1.0,0.2173895259777738,0.7826104740222262,-7.3912472806186695,0.023451353481574344
2025-01-19,2025-01-18,-6.522372823536299,0.0,0.7705952690513557,0.22940473094864447,-7.745545186294644,1.2231723627583442
2025-01-20,2025-01-19,-5.1280705350160884,1.0,0.4434276697649009,0.5565723302350981,-7.50976004728216,2.381689512266072
2025-01-21,2025-01-20,-6.725785537124217,1.0,0.12114766815729083,0.8788523318427092,-7.350330036378459,0.6245444992542417
2025-01-22,2025-01-21,-7.974673031461986,1.0,0.24708069175216224,0.7529193082478369,-7.4954704417576,-0.4792025897043857
2025-01-23,2025-01-22,-6.587354861517407,1.0,0.3794458712616507,0.6205541287383489,-7.401610273240531,0.8142554117231242
2025-01-24,2025-01-23,-7.651656682385547,1.0,0.266414154239839,0.7335858457601613,-7.277837753806243,-0.3738189285793041
2025-01-25,2025-01-24,-8.858603923738858,1.0,0.3883619730423331,0.6116380269576663,-7.526163196456866,-1.332440727281992
2025-01-26,2025-01-25,-7.957754761816732,0.0,0.8049408646099587,0.19505913539004066,-7.636755168857528,-0.320999592959204
2025-01-27,2025-01-26,-6.349061457034485,0.0,0.7529580594617447,0.24704194053825565,-7.587284107038358,1.2382226500038733
2025-01-28,2025-01-27,-7.5627213249395355,1.0,0.22389276417245046,0.7761072358275495,-7.309274870515561,-0.2534464544239743
2025-01-29,2025-01-28,-8.23476725879742,1.0,0.3279351040162937,0.672064895983707,-7.450736925065482,-0.7840303337319385
2025-01-30,2025-01-29,-8.079741061070353,1.0,0.3793802037921385,0.6206197962078603,-7.372403470865114,-0.7073375902052383
2025-01-31,2025-01-30,-7.304415552516962,1.0,0.48713671411878945,0.5128632858812104,-7.428176960935294,0.12376140841833205
2025-02-01,2025-01-31,-8.797811136674646,1.0,0.4818733449320142,0.5181266550679857,-7.435329464829072,-1.3624816718455737
2025-02-02,2025-02-01,-6.8104147883884405,0.0,0.798963990377377,0.20103600962262344,-7.69851513035912,0.8881003419706799
2025-02-03,2025-02-02,-5.615577100902469,1.0,0.4964185474030242,0.5035814525969757,-7.352671343255274,1.7370942423528053
2025-02-04,2025-02-03,-6.702523283688939,1.0,0.15722181409693156,0.8427781859030684,-7.330347576597583,0.6278242929086435
2025-02-05,2025-02-04,-7.951543485352089,1.0,0.3019592834922963,0.6980407165077047,-7.400917467682885,-0.5506260176692042
2025-02-06,2025-02-05,-7.710560531660843,0.0,0.557788177364153,0.4422118226358469,-7.398302951489211,-0.3122575801716323
2025-02-07,2025-02-06,-7.060549595230205,0.0,0.5463526580387768,0.45364734196122336,-7.324252098086879,0.26370250285667396
2025-02-08,2025-02-07,-9.23855954949455,1.0,0.41579041373402825,0.5842095862659714,-7.281783478872054,-1.956776070622496
2025-02-09,2025-02-08,-7.829000615696909,0.0,0.8323001323612617,0.1676998676387385,-7.616210774817383,-0.2127898408795259
2025-02-10,2025-02-09,-7.658232305453152,0.0,0.8599899418500349,0.1400100581499656,-7.415558616034546,-0.24267368941860568
