,realized_variance,realized_volatility
2018-08-06,0.0006449893768623261,0.025396641054720722
2018-08-07,0.0012138074802580954,0.034839739956809314
2018-08-08,0.0024079759696106293,0.04907113173354197
2018-08-09,0.0015467579457483578,0.03932884368689674
2018-08-10,0.0025031861490300653,0.05003185134521873
2018-08-11,0.0036531929223146105,0.0604416489046635
2018-08-12,0.0006198204689609721,0.024896193864945945
2018-08-13,0.000700506021722513,0.026467074294725383
2018-08-14,0.0021050745620871674,0.04588109155291717
2018-08-15,0.002220942309655265,0.04712687460096696
2018-08-16,0.0015514021115738941,0.039387842179711925
2018-08-17,0.0006528072601611803,0.02555009315366933
2018-08-18,0.0006467848371834125,0.02543196487067825
2018-08-19,0.0008035930473737665,0.02834771679295824
2018-08-20,0.0006654366857504622,0.025796059500444293
2018-08-21,0.00045232761366870616,0.02126799505521633
2018-08-22,0.004354960697918067,0.0659921260296868
2018-08-23,0.000329983661500619,0.01816545241662368
2018-08-24,0.0003982683535330533,0.01995666188351783
2018-08-25,0.0002304272723238749,0.015179831103272359
2018-08-26,0.00046094935203614643,0.021469731065762013
2018-08-27,0.000708416832534494,0.026616101001733783
2018-08-28,0.00042251565377025965,0.020555185568859737
2018-08-29,0.0003835832307428551,0.019585280971761806
2018-08-30,0.0005474136518266242,0.023396872693302928
2018-08-31,0.00030959392711289453,0.0175952813877157
2018-09-01,0.00036461107609665104,0.019094791857903325
2018-09-02,0.00035369937364645705,0.01880689697016648
2018-09-03,0.00023789283228974127,0.015423774904015594
2018-09-04,8.753747762397539e-05,0.009356146515739018
2018-09-05,0.0028605484216055136,0.05348409503399598
2018-09-06,0.0023082883374964313,0.048044649415896784
2018-09-07,0.0006141424315377012,0.02478189725460303
2018-09-08,0.0008713896030696458,0.02951930898699436
2018-09-09,0.0013729742719262932,0.037053667455817285
2018-09-10,0.0002442133120028453,0.015627325810990352
2018-09-11,0.0005381064478782495,0.023197121542946862
2018-09-12,0.00013102715199632157,0.011446709221270607
2018-09-13,0.0003707434565869517,0.01925469959742171
2018-09-14,0.0007421027133014838,0.02724156224047152
2018-09-15,0.00013331293818901697,0.011546122214363443
2018-09-16,0.00012591161324728835,0.01122103441075235
2018-09-17,0.0005419253590987104,0.023279290347832993
2018-09-18,0.00024070235473098246,0.015514585225876407
2018-09-19,0.00252669548409703,0.050266245971795326
2018-09-20,0.0005639425606666211,0.02374747482716049
2018-09-21,0.0005879267288321168,0.02424720043287713
2018-09-22,0.0004032113703052403,0.020080123762199285
2018-09-23,0.00013578239661839298,0.011652570386759866
2018-09-24,0.00023980185489501694,0.015485536958562881
2018-09-25,0.0006006019569325555,0.024507181741941598
2018-09-26,0.0002485858415041528,0.015766605262520935
2018-09-27,0.0006956461791781589,0.026375105292266776
2018-09-28,0.0004391597001137779,0.020956137528508872
2018-09-29,0.0006742722227647063,0.025966752256774552
2018-09-30,0.00023642691178859843,0.015376180012883513
2018-10-01,0.00011698126080027853,0.01081578757189131
2018-10-02,0.0001494839625644961,0.012226363423540791
2018-10-03,0.00019220823728823596,0.013863918540161578
2018-10-04,0.0002138335065901162,0.014623047103463635
2018-10-05,0.0001039804992815788,0.010197082880980167
2018-10-06,4.8857252729037727e-05,0.00698979632958198
2018-10-07,5.383209914848857e-05,0.007337036128334695
2018-10-08,8.955865049913402e-05,0.00946354323174645
2018-10-09,4.0863264162486724e-05,0.00639243804525994
2018-10-10,0.00021018112822751063,0.014497624916775528
2018-10-11,0.0017472429056942193,0.041800034757093436
2018-10-12,7.470175855451192e-05,0.008643017907797711
2018-10-13,3.9144938659745596e-05,0.006256591616826656
2018-10-14,0.00011485013431424966,0.010716815493151389
2018-10-15,0.004094743353264974,0.06399018169426443
2018-10-16,0.00013329369393823542,0.011545288820044106
2018-10-17,2.878080468281011e-05,0.005364774429816235
2018-10-18,6.60777168433794e-05,0.008128820138456712
2018-10-19,4.28088231702909e-05,0.006542845189234642
2018-10-20,3.932733716662483e-05,0.006271151183524826
2018-10-21,2.3575948677233924e-05,0.004855507046358179
2018-10-22,2.4241416560829722e-05,0.0049235573075602284
2018-10-23,3.396001040714924e-05,0.005827521806664411
2018-10-24,7.649705737075121e-05,0.008746259621732665
2018-10-25,4.1133526012198155e-05,0.006413542391861003
2018-10-26,5.082986664879793e-05,0.007129506760554893
2018-10-27,1.10313018259145e-05,0.003321340365863532
2018-10-28,6.400341920145327e-06,0.0025298897051344604
2018-10-29,0.00026329425402401733,0.016226344444267703
2018-10-30,3.617628813704954e-05,0.006014672737319092
2018-10-31,0.00037515823810970004,0.019369001990544067
2018-11-01,1.911215877793362e-05,0.004371745506995303
2018-11-02,4.944164948097687e-05,0.007031475626138291
2018-11-03,1.0636257107485385e-05,0.00326132750693416
2018-11-04,0.00020859188486772032,0.014442710440485897
2018-11-05,6.319736358735511e-05,0.007949676948615907
2018-11-06,4.9933328738057674e-05,0.007066351869108817
2018-11-07,0.00011675613813867521,0.010805375427937487
2018-11-08,9.575882035356844e-05,0.009785643584024938
2018-11-09,8.6279952602433e-05,0.009288700264430594
2018-11-10,2.425487474974363e-05,0.004924923831872289
2018-11-11,8.713084626969886e-05,0.009334390514098864
2018-11-12,7.026841584157085e-05,0.008382625832134633
2018-11-13,0.00011081838062703248,0.010527030950226777
2018-11-14,0.006587073544850679,0.08116078822221158
2018-11-15,0.005286243903966096,0.07270656025398324
2018-11-16,0.0007193086942347849,0.0268199309140569
2018-11-17,0.0003306481607218573,0.018183733409887454
2018-11-18,0.00016062085604436163,0.012673628369348757
2018-11-19,0.0029487406909314015,0.05430230833888557
2018-11-20,0.016505106982959795,0.12847220315289917
2018-11-21,0.005058707068923912,0.07112458835679762
2018-11-22,0.0022716510573808748,0.047661840683935766
2018-11-23,0.001835291177295737,0.042840298520152
2018-11-24,0.008706536520929188,0.09330882338197813
2018-11-25,0.00750374482706735,0.08662415844940342
2018-11-26,0.006362567086667385,0.07976570119210001
2018-11-27,0.0025523937951259885,0.05052122123549656
2018-11-28,0.005746797124856028,0.07580763236545532
2018-11-29,0.00321165692536867,0.05667148247018663
2018-11-30,0.00272041405181421,0.05215758863113027
2018-12-01,0.002314728749592914,0.04811162800813244
2018-12-02,0.0015595825123982004,0.03949154988599714
2018-12-03,0.0028436739136108065,0.053326109117493345
2018-12-04,0.002622125171382105,0.05120669068961697
2018-12-05,0.0020027497687820123,0.04475209233971091
2018-12-06,0.004314948846086024,0.06568827023210479
2018-12-07,0.009239472270360283,0.09612217366643497
2018-12-08,0.004678745514075175,0.06840135608359804
2018-12-09,0.0012691453519063007,0.035625066342482796
2018-12-10,0.0009371580061412223,0.030613036539050193
2018-12-11,0.0005525117179341369,0.02350556780709917
2018-12-12,0.0005620891198491979,0.02370841875472082
2018-12-13,0.001419130945703616,0.03767135444477164
2018-12-14,0.0010172634131608198,0.031894567141769144
2018-12-15,0.0005167294031632546,0.022731682805354612
2018-12-16,0.00035882942819603176,0.018942793568954706
2018-12-17,0.0033845510645536974,0.058176894593590135
2018-12-18,0.0022224403726027594,0.04714276585652097
2018-12-19,0.0021484323054122728,0.04635118450926872
2018-12-20,0.008849003827301312,0.09406914386397545
2018-12-21,0.0033874498030681353,0.05820180240394738
2018-12-22,0.001824295624507482,0.0427117738393933
2018-12-23,0.0006140451032276576,0.02477993347908056
2018-12-24,0.005584251166961468,0.07472784733258056
2018-12-25,0.004306722898544862,0.06562562684306232
2018-12-26,0.0010810474727399278,0.03287928637820365
2018-12-27,0.0016601714614274993,0.04074520169820613
2018-12-28,0.0035956607767926837,0.05996382890370397
2018-12-29,0.0024232042726703294,0.04922605278376817
2018-12-30,0.0004587742195703372,0.021419015373502517
2018-12-31,0.0007590829610595037,0.027551460234613766
2019-01-01,0.0011470378514473602,0.03386794725765588
2019-01-02,0.00034646782133883705,0.0186136461054474
2019-01-03,0.00046755688386857777,0.021623063702181006
2019-01-04,0.000483356323333448,0.021985366117794083
2019-01-05,0.00022814666449126207,0.015104524636388332
2019-01-06,0.003511554945445613,0.05925837447522175
2019-01-07,0.00034677972290169046,0.018622022524465234
2019-01-08,0.00029848096451507366,0.01727660164832985
2019-01-09,0.0001192827942398688,0.010921666275796419
2019-01-10,0.004989781098385488,0.07063838261445039
2019-01-11,0.0002998985164236846,0.01731757824938824
2019-01-12,6.913332762129217e-05,0.008314645369544764
2019-01-13,0.0010558082024123203,0.03249320240315381
2019-01-14,0.0013923122340242235,0.03731370035287607
2019-01-15,0.0005118638391873852,0.022624408040596004
2019-01-16,0.00023708975909239664,0.015397719282166324
2019-01-17,0.00025537374671796457,0.015980417601488536
2019-01-18,0.0001156996379701811,0.010756376619019115
2019-01-19,0.000826662106506796,0.02875173223488971
2019-01-20,0.001282642863159911,0.035814003729824885
2019-01-21,8.185294105199244e-05,0.00904726152225039
2019-01-22,0.0001758864091186556,0.013262217353016637
2019-01-23,0.0003649030210046409,0.01910243494962464
2019-01-24,0.00012330143854514516,0.01110411808948127
2019-01-25,0.00014876476583235114,0.012196916242737388
2019-01-26,0.00026526716224766725,0.016287024352154303
2019-01-27,5.645502136250896e-05,0.007513655659032357
2019-01-28,0.0004365177449538953,0.020893007082607697
2019-01-29,0.00020563184377873515,0.014339869029343857
2019-01-30,0.00017179546927336244,0.01310707706826211
2019-01-31,0.0002468384423341998,0.015711092970707028
2019-02-01,0.00017375130808214978,0.013181475944754812
2019-02-02,0.0001579143889793305,0.012566399204996255
2019-02-03,0.0001156708476405259,0.010755038244493875
2019-02-04,6.39853915254739e-05,0.007999086918234725
2019-02-05,3.857236949329213e-05,0.006210665785025961
2019-02-06,0.00016870164097859962,0.012988519583793975
2019-02-07,2.64465692755914e-05,0.005142622801216457
2019-02-08,0.004010472587850814,0.06332829215959336
2019-02-09,6.643342466698072e-05,0.008150670197412033
2019-02-10,0.00015997663731400353,0.012648187115709647
2019-02-11,0.00019013723414252492,0.013789025859085367
2019-02-12,0.00017843505960458283,0.013357958661583843
2019-02-13,7.804633230685986e-05,0.008834383527267755
2019-02-14,5.817601006068277e-05,0.007627319978910205
2019-02-15,0.00010688151763963596,0.01033835178544607
2019-02-16,4.2284167087675676e-05,0.006502627706371915
2019-02-17,0.00013708405809661808,0.011708290144022656
2019-02-18,0.00085059131954949,0.029164898757744556
2019-02-19,0.0011951844285492648,0.03457143949200358
2019-02-20,0.00028278443293712187,0.016816195554795438
2019-02-21,0.00023049234388985691,0.015181974308035728
2019-02-22,0.00018556507817871023,0.013622227357473895
2019-02-23,0.001353569150700129,0.03679088407065165
2019-02-24,0.00576700189514681,0.07594077886844992
2019-02-25,0.0004255561878904075,0.020629013255374275
2019-02-26,0.00015460726019655996,0.012434116783936041
2019-02-27,0.0006462685818766591,0.025421813111512308
2019-02-28,0.00019813807947381652,0.014076152864821287
2019-03-01,6.0865937788567613e-05,0.00780166250158052
2019-03-02,4.970794718694374e-05,0.007050386314730828
2019-03-03,3.9030479518151556e-05,0.006247437836277489
2019-03-04,0.00022915076022750607,0.015137726388976189
2019-03-05,0.0008538553847275008,0.02922080397127192
2019-03-06,6.961233999920477e-05,0.008343400985162152
2019-03-07,0.00013870068842955635,0.011777125643787467
2019-03-08,0.00029968426054748044,0.017311391063328227
2019-03-09,0.0001929747227997076,0.01389153421331523
2019-03-10,0.00011478547685789001,0.010713798432763705
2019-03-11,0.00019213012271932813,0.013861101064465555
2019-03-12,0.00017050529866503936,0.013057767751994954
2019-03-13,9.229204330331778e-05,0.009606874793777516
2019-03-14,2.9867864733861218e-05,0.005465150019337184
2019-03-15,8.465263556334257e-05,0.009200686689771724
2019-03-16,0.00038210082295105546,0.019547399390994584
2019-03-17,0.00011275718919768704,0.010618718811499202
2019-03-18,0.00018503663886760448,0.013602817313615753
2019-03-19,6.968503103932875e-05,0.00834775604814424
2019-03-20,0.00016943015955187115,0.013016534083690296
2019-03-21,0.0005629818213418986,0.023727237962769678
2019-03-22,5.523840569495562e-05,0.007432254415381353
2019-03-23,6.927762782831113e-05,0.008323318318333809
2019-03-24,4.1055205892967334e-05,0.0064074336432746095
2019-03-25,0.00022679645683818523,0.015059762841365903
2019-03-26,7.795006392687831e-05,0.008828933340267006
2019-03-27,0.00018489979600791923,0.013597786437796383
2019-03-28,6.220881111209604e-05,0.007887256247396559
2019-03-29,0.00025194085977548483,0.015872645015103336
2019-03-30,0.00015832415045855105,0.012582692496383715
2019-03-31,4.090764829646411e-05,0.006395908715457414
2019-04-01,5.46856266447645e-05,0.007394973065857948
2019-04-02,0.013250982744950754,0.11511291302434647
2019-04-03,0.004502177267163888,0.06709826575377256
2019-04-04,0.0014172452911640893,0.037646318427757175
2019-04-05,0.0006110538544254697,0.024719503523037627
2019-04-06,0.0010199503713596353,0.03193666186938822
2019-04-07,0.0005178296357645237,0.022755870358316856
2019-04-08,0.0012336520140753034,0.035123382725405355
2019-04-09,0.0002595006455730175,0.016109023731220258
2019-04-10,0.0009655811073740477,0.031073800980473045
2019-04-11,0.0012060143780006248,0.03472771771943306
2019-04-12,0.0004357404083591388,0.020874395999864015
2019-04-13,0.00016130884125403573,0.012700741759993223
2019-04-14,0.00023245153219300855,0.015246361277137853
2019-04-15,0.0003771537438270839,0.01942044654036266
2019-04-16,0.0007986505145326603,0.02826040542052892
2019-04-17,0.0002629454965002363,0.01621559423827065
2019-04-18,0.0001483017334420386,0.012177919914420467
2019-04-19,0.00022722108612446718,0.015073854388459084
2019-04-20,0.00019678874744191802,0.014028141268247836
2019-04-21,0.00029961005984433035,0.01730924781278292
2019-04-22,0.00034185144016027493,0.018489224974570322
2019-04-23,0.0003869350220513493,0.019670663996198736
2019-04-24,0.0007639473673775966,0.027639597815047826
2019-04-25,0.0029363359031708792,0.054187968250995346
2019-04-26,0.0005305626435519193,0.023033945462120016
2019-04-27,0.000141948998934437,0.011914235138456727
2019-04-28,0.00020697222756884307,0.01438652937886143
2019-04-29,0.0001452988247182166,0.012053996213630425
2019-04-30,0.00024290763715179573,0.015585494446818032
2019-05-01,0.0003297805992397029,0.01815986231334651
2019-05-02,0.0001522481639762805,0.012338888279593122
2019-05-03,0.0013555502359127495,0.03681779781454547
2019-05-04,0.001680608987163669,0.0409952312734502
2019-05-05,0.0005274890960646455,0.022967130775624664
2019-05-06,0.0005672926045225382,0.023817905124559932
2019-05-07,0.00229649900897603,0.04792180097801031
2019-05-08,0.00022806616144982277,0.01510185953615722
2019-05-09,0.0004603957553168351,0.0214568346993874
2019-05-10,0.0009991089038114964,0.03160868399366694
2019-05-11,0.0031347235595960725,0.05598860205073951
2019-05-12,0.0044803076225836905,0.06693510007898465
2019-05-13,0.004840608845892384,0.0695744841582917
2019-05-14,0.005741224061624334,0.07577086551983113
2019-05-15,0.0015785833413135006,0.03973138987392085
2019-05-16,0.004572819054803145,0.06762262235970404
2019-05-17,0.004526883565080427,0.06728211920770946
2019-05-18,0.0006602140238457523,0.025694630253143405
2019-05-19,0.004014937324967138,0.06336353308463108
2019-05-20,0.003535658961933409,0.05946140733226392
2019-05-21,0.0005975729160458585,0.024445304580754532
2019-05-22,0.0014205326768794598,0.03768995458845049
2019-05-23,0.0006436025133115806,0.02536932228719523
2019-05-24,0.0005030734504615861,0.02242929892933763
2019-05-25,0.00025962373210570793,0.016112843700157583
2019-05-26,0.004632069208787815,0.06805930655529642
2019-05-27,0.0011485700367591216,0.03389055969970283
2019-05-28,0.0003070147739097683,0.017521837058646798
2019-05-29,0.0006163878801091309,0.02482716012976778
2019-05-30,0.003156527754763722,0.056182984566180906
2019-05-31,0.0009043190341665214,0.030071897748005883
2019-06-01,0.00031211949734171786,0.0176669040112216
2019-06-02,0.000552068711941123,0.02349614249065414
2019-06-03,0.0028283853830109135,0.053182566532755014
2019-06-04,0.0045709115691572495,0.0676085169868209
2019-06-05,0.001024540840715855,0.03200844952064775
2019-06-06,0.0007837296958891706,0.027995172724760434
2019-06-07,0.0011459680940105613,0.033852150507915464
2019-06-08,0.0005713242254452749,0.023902389534213413
2019-06-09,0.0007880346448334273,0.02807195477399868
2019-06-10,0.00160847821781959,0.040105837702503984
2019-06-11,0.00042945565147269206,0.020723311788242053
2019-06-12,0.0012154301852466021,0.0348630203115938
2019-06-13,0.0003652909113658923,0.01911258515653736
2019-06-14,0.0007196788353441312,0.026826830512457694
2019-06-15,0.0004264459930723534,0.020650568831689683
2019-06-16,0.0027825540807418433,0.052749920196544786
2019-06-17,0.0016201322614410173,0.040250866592422795
2019-06-18,0.0008317448928856106,0.02883998774073267
2019-06-19,0.00039916910272085656,0.019979216769454616
2019-06-20,0.00036332925809656156,0.01906119770886818
2019-06-21,0.0016676970740888905,0.04083744695850722
2019-06-22,0.004678060620232088,0.06839634946568485
2019-06-23,0.0014887156959507543,0.038583878705370646
2019-06-24,0.0009270555617291101,0.03044758712491205
2019-06-25,0.0011779578872268119,0.03432139110273376
2019-06-26,0.017213838593281884,0.13120151902048194
2019-06-27,0.013935450528221146,0.11804850921642825
2019-06-28,0.0081162192345121,0.09009006179658276
2019-06-29,0.0047586790949133055,0.06898317979705854
2019-06-30,0.005166749868943316,0.07188010760247453
2019-07-01,0.00490442065707736,0.0700315690033956
2019-07-02,0.008314437011370971,0.09118353476023493
2019-07-03,0.006970102309794083,0.08348713858909097
2019-07-04,0.003273899939136574,0.05721800362767451
2019-07-05,0.002977857582670627,0.054569749703206695
2019-07-06,0.003293082456936716,0.057385385395035175
2019-07-07,0.0011717340240535085,0.03423060069665019
2019-07-08,0.0018678663193087575,0.04321881904111631
2019-07-09,0.0031037453183690128,0.05571126742741555
2019-07-10,0.004317631929474326,0.06570868990837
2019-07-11,0.004574612991191377,0.0676358853804057
2019-07-12,0.0019303027837588279,0.043935211206489355
2019-07-13,0.0023401418373097146,0.04837501253033134
2019-07-14,0.0030108312338849533,0.054871041851644785
2019-07-15,0.005847726342331778,0.07647042789426366
2019-07-16,0.005884145835783323,0.07670818623708504
2019-07-17,0.0034787988494475583,0.05898134323197089
2019-07-18,0.011574493706772496,0.1075848209868497
2019-07-19,0.002294582357120318,0.04790179910108093
2019-07-20,0.0012007378901593303,0.034651665041658966
2019-07-21,0.001042976466279799,0.032295146172138606
2019-07-22,0.001794699834752151,0.04236389777572586
2019-07-23,0.0010101655025229635,0.031783100895333725
2019-07-24,0.002055944981038911,0.045342529495374546
2019-07-25,0.00182311277904242,0.042697924762714404
2019-07-26,0.0004703521393803233,0.021687603357225145
2019-07-27,0.00457030782562993,0.06760405184328769
2019-07-28,0.0003105249091490017,0.017621716975056708
2019-07-29,0.000532823690393562,0.023082974037016157
2019-07-30,0.0005002941550353836,0.02236725631442944
2019-07-31,0.0006937621502207845,0.02633936503070612
2019-08-01,0.0005040789338811291,0.022451702249075216
2019-08-02,0.000648291272851841,0.025461564619084998
2019-08-03,0.000542570316705168,0.023293138833252337
2019-08-04,0.0008184090115525975,0.02860784877533782
2019-08-05,0.001684872327175336,0.04104719633757385
2019-08-06,0.004080285819768769,0.06387711499252896
2019-08-07,0.002332706164351824,0.04829809690196731
2019-08-08,0.000987430386442554,0.03142340507396603
2019-08-09,0.0003540526959081525,0.018816288048075596
2019-08-10,0.0022136424410578704,0.04704936174973971
2019-08-11,0.00038846963141672556,0.01970963295996974
2019-08-12,0.00018467255036870288,0.013589427889675963
2019-08-13,0.0005246793903124933,0.02290588112936268
2019-08-14,0.0016217058553140411,0.040270409177385336
2019-08-15,0.0029566653725595572,0.05437522756328986
2019-08-16,0.0023416355042091995,0.04839044848117446
2019-08-17,0.0013033762708874797,0.036102302847429
2019-08-18,0.0006072769462039585,0.024642989798398216
2019-08-19,0.0010363057572623986,0.03219170323643032
2019-08-20,0.0006037138119186335,0.02457058835108825
2019-08-21,0.0021836035488282343,0.04672904395371506
2019-08-22,0.0012754135384814933,0.0357129323702422
2019-08-23,0.0006175597517672439,0.024850749521236656
2019-08-24,0.0007983120695575175,0.028254416815031196
2019-08-25,0.0011525825407545866,0.03394970604813224
2019-08-26,0.0016317226320932683,0.04039458666818202
2019-08-27,0.00027885864104910724,0.016699061082860536
2019-08-28,0.0026366760366305065,0.05134857385196308
2019-08-29,0.000659198408579077,0.025674859465614937
2019-08-30,0.0002530792062996822,0.01590846335444383
2019-08-31,0.0005000900148930152,0.022362692478613017
2019-09-01,0.0002021478135615787,0.014217869515563107
2019-09-02,0.0008573155367364349,0.029279951105431083
2019-09-03,0.0006563742406644623,0.025619801729608725
2019-09-04,0.000838726032888095,0.02896076713224453
2019-09-05,0.00023139521442323418,0.015211680197244294
2019-09-06,0.0022785395382411847,0.047734050092582594
2019-09-07,0.00018239897303153516,0.013505516392627686
2019-09-08,0.000251160227364953,0.01584803544181275
2019-09-09,0.0008563933278691255,0.029264198739571284
2019-09-10,0.0004385992171159513,0.020942760494164835
2019-09-11,0.0004497552212434184,0.021207433160178025
2019-09-12,0.00037514486962480814,0.019368656887476948
2019-09-13,0.00023726866885109886,0.015403527805379482
2019-09-14,0.00012561679303326639,0.011207889767180367
2019-09-15,7.94360405357991e-05,0.008912689859733654
2019-09-16,0.0004058548615267408,0.02014583980693634
2019-09-17,0.00017435772281822095,0.013204458444715593
2019-09-18,8.170253602857055e-05,0.009038945515300474
2019-09-19,0.001468436027645968,0.03832017781333964
2019-09-20,0.00020070553675395234,0.014167058154534142
2019-09-21,0.0002547596112201778,0.01596119078327735
2019-09-22,0.0002572690519391267,0.016039608846200915
2019-09-23,0.00018714220210082268,0.013679992766841021
2019-09-24,0.009506101934541824,0.09749924068700137
2019-09-25,0.0024180313821912294,0.04917348251030457
2019-09-26,0.0025407825826829025,0.0504061760370979
2019-09-27,0.0009285664356696627,0.030472388086096282
2019-09-28,0.0004019891454519504,0.020049666966110696
2019-09-29,0.00040964254308973886,0.02023962803733653
2019-09-30,0.001427947023745765,0.03778818629870671
2019-10-01,0.001147542016844148,0.03387538954527531
2019-10-02,0.0003959130032651696,0.01989756274685846
2019-10-03,0.00048187211910113276,0.021951585799234022
2019-10-04,0.0004279867957094946,0.02068784173637972
2019-10-05,0.0002081291700763717,0.014426682573494562
2019-10-06,0.001197879372942931,0.03461039400155582
2019-10-07,0.0006510348861052194,0.025515385282319752
2019-10-08,0.0002761968196576662,0.01661917024576336
2019-10-09,0.0010382092688742371,0.03222125492395101
2019-10-10,0.00024910784225804075,0.01578315058085808
2019-10-11,0.0016688171505791632,0.04085115849739348
2019-10-12,0.00015167952140403637,0.012315824024564348
2019-10-13,0.0005827902595952211,0.024141049264587093
2019-10-14,0.00021066215089486949,0.014514205141683422
2019-10-15,0.0004645640848119629,0.021553748741505802
2019-10-16,0.00028870990670869207,0.016991465702189793
2019-10-17,0.00022409003017407524,0.014969636941959389
2019-10-18,0.0005325707726365875,0.023077494938502044
2019-10-19,0.0002938655927687756,0.017142508356969687
2019-10-20,0.0003960702502728787,0.019901513768376483
2019-10-21,0.00023134274342326243,0.015209955405038583
2019-10-22,0.00024243634350676061,0.015570367481429608
2019-10-23,0.003457694792689633,0.0588021665645887
2019-10-24,0.00023061259963896077,0.015185934269545643
2019-10-25,0.006952632808386707,0.08338244904286937
2019-10-26,0.015570656495418582,0.12478243664642305
2019-10-27,0.0015501852240551329,0.039372391647639754
2019-10-28,0.0017260493276575308,0.041545749814602344
2019-10-29,0.0011392038210990645,0.03375209358097753
2019-10-30,0.0007571079932139434,0.02751559545446806
2019-10-31,0.0009999638257927716,0.031622204632074144
2019-11-01,0.0004864363163599061,0.022055301320995504
2019-11-02,0.00016267597828420046,0.01275444935244954
2019-11-03,0.00028445241875683355,0.016865717261854995
2019-11-04,0.0007337707417102179,0.02708820299891113
2019-11-05,0.0005717988475101648,0.023912315812362566
2019-11-06,0.0001417404105754295,0.011905478175001184
2019-11-07,0.00010982325877557624,0.010479659287189457
2019-11-08,0.0009303365377814584,0.030501418619163573
2019-11-09,0.00021041266382919988,0.014505608013082384
2019-11-10,0.0008082541178595428,0.028429810373260367
2019-11-11,0.0005651381194801884,0.02377263383557212
2019-11-12,0.00015090667638400067,0.012284407856465882
2019-11-13,9.488870704308759e-05,0.009741083463511007
2019-11-14,0.000227974276192196,0.015098817046119739
2019-11-15,0.0008047765107257995,0.028368583163876894
2019-11-16,6.767262016113725e-05,0.008226336983198369
2019-11-17,0.0003771267092582692,0.019419750494233164
2019-11-18,0.000527888909909787,0.022975833171177643
2019-11-19,0.00020304275201581134,0.014249307071426713
2019-11-20,0.00016914732900188322,0.013005665265640325
2019-11-21,0.0011682006502058042,0.03417895039649117
2019-11-22,0.0036330671232314327,0.060274929475126166
2019-11-23,0.0004727610867680903,0.02174306985611945
2019-11-24,0.0013303166263604347,0.03647350581395261
2019-11-25,0.003628800235354288,0.060239523863940755
2019-11-26,0.0007146014918727445,0.02673203119616511
2019-11-27,0.002861101352665462,0.0534892639009499
2019-11-28,0.0012837394144534654,0.035829309433108886
2019-11-29,0.0008965849930539426,0.029943029122885056
2019-11-30,0.0005799565730736334,0.02408228753822264
2019-12-01,0.0008987838123109677,0.029979723352809108
2019-12-02,0.0004255702416279924,0.0206293538829502
2019-12-03,0.00032444081367989777,0.018012240662391165
2019-12-04,0.003614913907607315,0.060124154111366214
2019-12-05,0.0006718219539181992,0.025919528427774282
2019-12-06,0.00043305216653209385,0.020809905490705473
2019-12-07,0.00021830294598819308,0.014775078544230926
2019-12-08,0.00018133794695864686,0.013466177889759472
2019-12-09,0.0006912861365312678,0.026292320866200987
2019-12-10,0.0002881328269460501,0.016974475748783822
2019-12-11,0.00021134432598158363,0.014537686404018476
2019-12-12,0.00025600245385148045,0.016000076682675005
2019-12-13,9.249157429255414e-05,0.009617253989188085
2019-12-14,0.00037499978605236143,0.019364911206932022
2019-12-15,0.00034310982792361874,0.01852322401537105
2019-12-16,0.0008807735152516292,0.029677828681553324
2019-12-17,0.0008408523818898149,0.028997454748474302
2019-12-18,0.0041440713576474135,0.06437446199889683
2019-12-19,0.0005803394830755812,0.02409023626026904
2019-12-20,0.00020248254882696942,0.014229636285828582
2019-12-21,7.090362264864484e-05,0.008420428887452517
2019-12-22,0.0006093024700991156,0.02468405295122978
2019-12-23,0.0009585188346972515,0.030959955340685675
2019-12-24,0.0006249571138947998,0.02499914226318175
2019-12-25,0.00022276953301913767,0.014925465923016865
2019-12-26,0.00047554047326484115,0.02180689049967558
2019-12-27,0.00038515844132020274,0.019625453913736688
2019-12-28,0.0001271514644769613,0.011276145816588277
2019-12-29,0.00026279224404460785,0.016210868084239285
2019-12-30,0.00021154957866224025,0.014544744021887778
2019-12-31,0.00014650226149416743,0.012103811858012641
2020-01-01,0.000138898511094634,0.011785521248321348
2020-01-02,0.00048212480874041194,0.021957340657292993
2020-01-03,0.0022478693742339654,0.047411700815663274
2020-01-04,0.00020563925637650507,0.01434012748815383
2020-01-05,0.00036639808109784034,0.019141527658414318
2020-01-06,0.0008407377037467583,0.028995477298136656
2020-01-07,0.0016875443316873926,0.04107973139745917
2020-01-08,0.002642266505001575,0.05140298147969216
2020-01-09,0.0008322646825153176,0.028848997946468048
2020-01-10,0.0010376902461626107,0.03221319987462609
2020-01-11,0.0005269058962975521,0.02295443086416111
2020-01-12,0.000267121793708661,0.016343861040423128
2020-01-13,0.00020204327435608966,0.01421419270856033
2020-01-14,0.0015315520088972998,0.03913504834412882
2020-01-15,0.0012391707160841064,0.03520185671358979
2020-01-16,0.000469665617844373,0.021671770067172018
2020-01-17,0.0005665110319702895,0.023801492221503455
2020-01-18,0.00026854629790209496,0.016387382277291727
2020-01-19,0.0024459613409221325,0.04945666123913069
2020-01-20,0.0001966521246549344,0.01402327082584282
2020-01-21,0.0007152602547503195,0.02674434995938992
2020-01-22,0.00013464137612845305,0.011603507061593622
2020-01-23,0.00038416727070155236,0.01960018547620283
2020-01-24,0.0006766896966831364,0.026013260016444235
2020-01-25,0.00040130187430560807,0.020032520418200205
2020-01-26,0.0002724275891401537,0.016505380611793043
