date,n-transactions,transaction-fees-usd,n-unique-addresses,mempool-count,estimated-transaction-volume-usd,median-confirmation-time,hash-rate,difficulty,blockchain_log_n_transactions,blockchain_log_transaction_fee_usd,blockchain_log_n_unique_addresses,blockchain_log_mempool_count,blockchain_log_transaction_volume+usd,blockchain_diff_log_n_transactions,blockchain_diff_log_transaction_fee_usd,blockchain_diff_log_n_unique_addresses,blockchain_diff_log_transaction_volume_usd
2016-02-15,220349.0,17014.8481215368,421244.0,,176794468.588432,8.23333333333333,1060281.98712231,144116447847.349,12.302967932025208,9.741900431213582,12.950967517223829,,18.990498421413868,0.1689929729354649,0.14409756206620905,-0.0011174921888610356,0.34504829879511334
2016-02-16,215940.0,17988.0478840179,395344.0,,172725407.571374,8.65,1067446.05460287,144116447847.349,12.28275587030113,9.797518400809047,12.887511550957958,,18.96721365199114,-0.0202120617240773,0.055617969595465055,-0.06345596626587025,-0.023284769422726725
2016-02-17,227235.0,18135.4242095243,455388.0,,179567517.33282,9.5,1002969.44727786,144116447847.349,12.333740003260534,9.805677582381627,13.028905081803464,,19.006061836299182,0.05098413295940318,0.00815918157258011,0.1413935308455052,0.0388481843080406
2016-02-18,212979.0,19038.9392420637,415599.0,,163499274.485133,5.93333333333333,1289532.14650011,144116447847.349,12.2689488482818,9.854294117272183,12.937476132044546,,18.91231911089194,-0.06479115497873345,0.04861653489055584,-0.09142894975891735,-0.09374272540724249
2016-02-19,217436.0,19990.0761072607,408091.0,,164176823.180537,9.23333333333333,1129682.7804329,163491654908.959,12.289659833336442,9.903041258324714,12.919245467732438,,18.916454595084183,0.02071098505464164,0.04874714105253197,-0.018230664312108402,0.0041354841922434105
2016-02-20,215728.0,18390.5164880433,425551.0,,164829105.586379,7.9,1284099.85113956,163491654908.959,12.281773633873856,9.819644776843605,12.961140078802476,,18.920419771413492,-0.007886199462586063,-0.08339648148110967,0.041894611070038223,0.003965176329309372
2016-02-21,206617.0,17740.4604367276,442857.0,,155130149.064769,9.91666666666667,1024028.99521256,163491654908.959,12.23862211689042,9.783659576980597,13.001002197819364,,18.85977499394232,-0.043151516983435556,-0.03598519986300808,0.03986211901688819,-0.06064477747117181
2016-02-22,237696.0,20973.0740151896,465054.0,,175824716.044392,10.4,1056537.85220343,163491654908.959,12.378747825272322,9.951042383290078,13.049908806859298,,18.984998125167103,0.14012570838190186,0.16738280630948132,0.04890660903993371,0.12522313122478224
2016-02-23,244748.0,21202.8420980485,449558.0,,190245913.605889,9.16666666666667,1097173.92344203,163491654908.959,12.407984388755692,9.961937675279767,13.016020156827931,,19.063828075399904,0.029236563483369338,0.010895291989688971,-0.03388865003136665,0.0788299502328016
2016-02-24,224927.0,19528.4529973407,382913.0,,166459833.649415,9.83333333333333,999647.352469403,163491654908.959,12.323531184098627,9.879679015149796,12.855563088312397,,18.93026459893903,-0.08445320465706452,-0.08225866012997152,-0.16045706851553376,-0.13356347646087485
2016-02-25,216290.0,19489.7516926411,420045.0,,158802759.624324,8.96666666666667,1178446.06591922,163491654908.959,12.284375378787347,9.877695359876968,12.948117127377309,,18.88317348461324,-0.039155805311279934,-0.0019836552728271784,0.09255403906491111,-0.04709111432578794
2016-02-26,203635.0,18310.5714027247,391078.0,,161556646.617677,7.46666666666667,1219082.13715781,163491654908.959,12.22408445458186,9.815288456090075,12.876662307563368,,18.900366392178146,-0.06029092420548743,-0.06240690378689351,-0.07145481981394042,0.017192907564904658
2016-02-27,182177.0,16484.0111334198,386100.0,,159716131.267112,8.55,1064665.06645115,163491654908.959,12.112734020933003,9.710206830872288,12.863851682252328,,18.88890861789694,-0.1113504336488571,-0.10508162521778708,-0.012810625311040269,-0.011457774281204536
2016-02-28,233436.0,19986.4572402452,417877.0,,194346790.470141,8.95,1210954.92291009,163491654908.959,12.360663228585818,9.902860217815103,12.942942409831197,,19.085154700951414,0.247929207652815,0.19265338694281553,0.07909072757886904,0.1962460830544721
2016-02-29,265320.0,24178.3594513423,473553.0,,251149091.800806,11.4166666666667,1097173.92344203,163491654908.959,12.488691923639493,10.093254632971837,13.068019117762466,,19.34155731199136,0.12802869505367553,0.1903944151567334,0.12507670793126913,0.2564026110399453
2016-03-01,277094.0,27421.7156641424,483492.0,,280786700.504114,12.4166666666667,1040283.423708,163491654908.959,12.532112077783731,10.219126987750595,13.088790047719986,,19.453105866117188,0.043420154144238055,0.12587235477875858,0.020770929957519613,0.11154855412582876
2016-03-02,270206.0,39646.7711763309,460661.0,,257919589.155475,9.98333333333333,1275972.63689184,163491654908.959,12.506939910035191,10.587790013032343,13.04041769355296,,19.3681584243667,-0.02517216774853992,0.368663025281748,-0.04837235416702512,-0.08494744175048652
2016-03-03,221652.0,24159.0108018328,451340.0,,227124993.38604,10.8,1080919.49494659,163491654908.959,12.30886386336732,10.09245409914438,13.0199762147259,,19.241011055560257,-0.1980760466678717,-0.4953359138879634,-0.02044147882705971,-0.12714736880644395
2016-03-04,207485.0,21630.4047489063,377324.0,,177618220.523574,9.56666666666667,1235336.56565325,163491654908.959,12.242814326883277,9.981901461309237,12.840859513788908,,18.99514697629818,-0.06604953648404255,-0.11055263783514313,-0.1791167009369925,-0.24586407926207698
2016-03-05,234992.0,25266.6457760357,411654.0,,225966550.392184,8.33333333333333,1292227.06538728,163491654908.959,12.367306749993643,10.137280033241987,12.927938469671954,,19.235897539168196,0.12449242311036635,0.15537857193275073,0.0870789558830456,0.24075056287001573
2016-03-06,161739.0,15778.6751672047,339111.0,,119212822.939554,8.76666666666667,1094688.8032164,158427203767.392,11.993739203868241,9.66647800909323,12.734082766396215,,18.596420881806008,-0.3735675461254022,-0.4708020241487567,-0.1938557032757391,-0.639476657362188
2016-03-07,183255.0,18226.1915454124,327348.0,,145282392.78699,7.35,1220696.14747152,158427203767.392,12.11863390450627,9.810669799052823,12.698779104182023,,18.79418994285639,0.12489470063802877,0.14419178995959214,-0.03530366221419179,0.1977690610503835
2016-03-08,200298.0,18670.5777553879,377293.0,,128237173.938678,8.5,1055311.50813667,158427203767.392,12.207561536581593,9.834757740484648,12.840777352904599,,18.669392028738578,0.08892763207532361,0.02408794143182469,0.14199824872257594,-0.12479791411781349
2016-03-09,190388.0,22954.2381664556,337006.0,,131796667.350886,8.21666666666667,1299450.73763098,158427203767.392,12.156819374143145,10.041301431992409,12.72785601333031,,18.696770894059625,-0.05074216243844809,0.2065436915077612,-0.11292133957428874,0.027378865321047385
2016-03-10,188726.0,17471.1074521995,366983.0,,139316581.780296,6.83333333333333,1267948.9015672,158427203767.392,12.14805150670885,9.768361028491352,12.813070804437947,,18.752259468135936,-0.008767867434295695,-0.27294040350105675,0.08521479110763686,0.05548857407631047
2016-03-11,189816.0,16729.2108508477,353190.0,,142675662.970307,7.15,1283699.81959909,158427203767.392,12.153810460867362,9.724971397060308,12.774761434740352,,18.77608452109296,0.005758954158512353,-0.043389631431043796,-0.03830936969759513,0.02382505295702586
2016-03-12,168013.0,14416.9687660464,311881.0,,105089496.816756,7.16666666666667,1141941.55731207,158427203767.392,12.031796636344026,9.576230538645518,12.650376983779816,,18.470322895713046,-0.12201382452333576,-0.14874085841479,-0.12438445096053563,-0.30576162537991536
2016-03-13,149803.0,14815.3972929516,351625.0,,88371198.5967914,8.3,1031685.13108884,158427203767.392,11.917076376566994,9.603489771655465,12.770320545792158,,18.2970566667924,-0.11472025977703204,0.02725923300994637,0.11994356201234169,-0.17326622892064591
2016-03-14,191341.0,17011.7421315318,372768.0,,128173794.62884,7.6,1189194.31140774,158427203767.392,12.161812455517236,9.7417178794246,12.828711521199503,,18.668897671484807,0.24473607895024152,0.13822810776913563,0.05839097540734528,0.37184100469240633
2016-03-15,202426.0,18478.0792367312,372120.0,,131369366.52006,8.4,1197069.77042369,158427203767.392,12.218129666643385,9.824394519102167,12.826971661882496,,18.69352350532902,0.0563172111261494,0.08267663967756711,-0.001739859317007486,0.024625833844211797
2016-03-16,211992.0,20222.4667073807,371938.0,,123888279.520397,7.1,1338828.0327107,158427203767.392,12.264303817093078,9.914598927304045,12.826482452698185,,18.634890745840735,0.04617415044969242,0.09020440820187758,-0.0004892091843107238,-0.05863275948828317
2016-03-17,208319.0,19676.3553550401,397923.0,,127657850.234619,7.7,1063186.96715262,158427203767.392,12.2468258376836,9.887223779210277,12.894013798212672,,18.66486419787771,-0.017477979409477484,-0.02737514809376762,0.06753134551448703,0.029973452036973214
2016-03-18,206022.0,17682.2950974058,368378.0,,140011959.369272,8.81666666666667,1135311.13692768,165496835118.226,12.235738238185924,9.780375693113763,12.816864863881962,,18.75723840099138,-0.011087599497676237,-0.1068480860965142,-0.0771489343307099,0.09237420311367117
2016-03-19,177478.0,13979.8149926339,358458.0,,86792272.3163921,8.05,1110630.46003795,165496835118.226,12.086601936553985,9.545441311129647,12.789566777346936,,18.2790281470543,-0.14913630163193936,-0.23493438198411631,-0.0272980865350263,-0.4782102539370783
2016-03-20,178143.0,14212.1563744043,365674.0,,86726517.2391053,7.61666666666667,1242260.73678319,165496835118.226,12.090341877531158,9.561923319888036,12.809497505082787,,18.27827024549675,0.0037399409771730063,0.016482008758389455,0.019930727735850695,-0.0007579015575522874
2016-03-21,199006.0,16846.6143990624,355209.0,,117100197.613189,9.16666666666667,1036588.42936875,165496835118.226,12.201090254005873,9.73196434706664,12.780461627616992,,18.57854051612578,0.11074837647471547,0.1700410271786037,-0.029035877465794613,0.30027027062903144
2016-03-22,205208.0,17818.0039502163,391714.0,,132592024.246167,7.26666666666667,1225806.95219003,165496835118.226,12.231779377873579,9.788020804413023,12.878287260654215,,18.702787484933914,0.03068912386770606,0.05605645734638287,0.09782563303722291,0.12424696880813357
2016-03-23,186808.0,16301.6604054728,358206.0,,126621935.841238,7.65,1242260.73678319,165496835118.226,12.13783663041231,9.699083588536405,12.788863518887222,,18.656716321553166,-0.09394274746126818,-0.08893721587661751,-0.08942374176699275,-0.04607116338074846
2016-03-24,190094.0,16657.924990275,346163.0,,161667115.688744,7.86666666666667,1242260.73678319,165496835118.226,12.155273965642806,9.720701387244858,12.754665041373809,,18.90104993768594,0.017437335230495066,0.02161779870845315,-0.03419847751341365,0.24433361613277427
2016-03-25,172309.0,13586.6664074686,332910.0,,134672579.091353,7.26666666666667,1192899.38300372,165496835118.226,12.057044655626601,9.516917778454275,12.715627462162718,,18.718357050437266,-0.09822931001620461,-0.20378360879058377,-0.03903757921109019,-0.18269288724867394
2016-03-26,159049.0,14942.3413883505,319631.0,,107992126.100214,7.76666666666667,1209353.16759688,165496835118.226,11.976967609826497,9.61202108751874,12.674922484415731,,18.49756887595119,-0.08007704580010433,0.09510330906446463,-0.040704977746987225,-0.2207881744860778
2016-03-27,160266.0,13358.2908982243,333879.0,,125905670.204794,7.28333333333333,1258714.52137634,165496835118.226,11.984590213792597,9.499967369201814,12.718533930872132,,18.651043535369716,0.007622603966099817,-0.11205371831692545,0.043611446456401026,0.1534746594185279
2016-03-28,196080.0,19738.3193937955,355562.0,,140252685.928324,9.2,1168218.70611399,165496835118.226,12.186278018201994,9.890367833861944,12.78145491526948,,18.758956253187794,0.2016878044093975,0.39040046466013045,0.06292098439734772,0.10791271781807765
2016-03-29,197409.0,24392.9532661825,384087.0,,160761085.527703,7.0,1398571.69041816,165496835118.226,12.19303299764737,10.102090563609863,12.858624368408456,,18.89542987999637,0.0067549794453753975,0.21172272974791895,0.07716945313897661,0.1364736268085771
2016-03-30,201028.0,18875.2767004417,348944.0,,131608349.643574,8.5,1308075.8751558,165496835118.226,12.211199480821971,9.845661211588261,12.762666729857008,,18.695341021982426,0.018166483174601566,-0.2564293520216019,-0.09595763855144845,-0.20008885801394527
2016-03-31,206476.0,19677.5535879612,340536.0,,140898124.328616,9.31666666666667,1028361.53707217,165496835118.226,12.237939461868546,9.887284671358554,12.73827612585526,,18.763547664705186,0.026739981046574712,0.04162345977029247,-0.024390604001748528,0.06820664272276034
2016-04-01,211922.0,22620.3237752225,388740.0,,134537500.663416,8.63333333333333,1136310.01873561,166851513282.777,12.263973561425011,10.02664827029296,12.870666018672058,,18.717353533485777,0.026034099556465407,0.13936359893440553,0.13238989281679814,-0.04619413121940852
2016-04-02,183503.0,22903.0129515575,349858.0,,105581306.048956,10.6333333333333,1244135.05700979,166851513282.777,12.119986295116965,10.039067412249215,12.765282636855574,,18.474991887513923,-0.1439872663080468,0.012419141956256041,-0.10538338181648399,-0.2423616459718545
2016-04-03,178429.0,18437.4117190853,362201.0,,88435716.0739488,8.31666666666667,1219252.35586959,166851513282.777,12.091946041971054,9.822191361030335,12.799954585333216,,18.29778647399639,-0.0280402531459103,-0.21687605121888076,0.034671948477642545,-0.17720541351753383
2016-04-04,208929.0,19334.9673185168,395904.0,,135840299.31944,6.96666666666667,1360254.32899737,166851513282.777,12.249749760312783,9.869722232193475,12.888927036604686,,18.726990483995436,0.15780371834172868,0.04753087116313992,0.08897245127147002,0.4292040099990473
2016-04-05,216176.0,20389.4002287365,372056.0,,154494298.335517,8.63333333333333,1235840.82329639,166851513282.777,12.28384816969974,9.922819492053472,12.82679965956004,,18.85566774964387,0.03409840938695652,0.05309725985999769,-0.06212737704464644,0.1286772656484345
2016-04-06,219290.0,24793.6596206386,400648.0,,159685598.931054,7.26666666666667,1285606.22557678,166851513282.777,12.298150333731082,10.118383571087067,12.900838515305576,,18.8887174333587,0.014302164031342102,0.19556407903359485,0.07403885574553648,0.03304968371482886
2016-04-07,218463.0,19124.7217075689,374629.0,,189509815.947242,9.05,1210958.12215619,166851513282.777,12.294371942794319,9.85878939432621,12.833691481905973,,19.05995138033911,-0.0037783909367625768,-0.2595941767608565,-0.06714703339960337,0.1712339469804114
2016-04-08,214191.0,18360.7283047354,369066.0,,138824288.075815,7.8,1169486.9535892,166851513282.777,12.274623419306332,9.81802379398898,12.818730768817419,,18.748719576865685,-0.019748523487987057,-0.04076560033723098,-0.014960713088553845,-0.3112318034734258
2016-04-09,196441.0,15401.5812544638,353010.0,,104520518.007936,7.03333333333333,1343665.86157057,166851513282.777,12.188117410753133,9.642290388282296,12.774251664126083,,18.464893954669616,-0.08650600855319901,-0.1757334057066835,-0.044479104691335536,-0.2838256221960691
2016-04-10,186954.0,14104.5825464245,369611.0,,103498756.424225,6.23333333333333,1443196.66613135,166851513282.777,12.13861787627158,9.554325923286862,12.820206380211552,,18.455070155372635,-0.0494995344815532,-0.08796446499543364,0.045954716085468306,-0.009823799296981406
2016-04-11,230040.0,22307.0236065082,383925.0,,131917025.617635,8.28333333333333,1252429.29072319,166851513282.777,12.34600848582769,10.01270169571707,12.858202499993894,,18.69768368909693,0.20739060955611066,0.4583757724302071,0.037996119782341964,0.2426135337242954
2016-04-12,240206.0,21787.450865962,418258.0,,156860496.804597,7.53333333333333,1260723.52443658,166851513282.777,12.389252167500059,9.989135331605139,12.943853745982343,,18.87086741292851,0.043243681672368695,-0.023566364111930582,0.08565124598844953,0.1731837238315812
2016-04-13,223506.0,19424.9977455249,392831.0,,133997232.00094,8.15,1302194.69300358,166851513282.777,12.317193538313006,9.87436753790775,12.881134772918648,,18.71332970099243,-0.07205862918705286,-0.11476779369738921,-0.06271897306369567,-0.157537711936083
2016-04-14,227928.0,19047.4750228321,386126.0,,118403618.032565,7.38333333333333,1465554.23046872,178678307671.688,12.336785068590897,9.854742326055668,12.863919020052426,,18.589609837654777,0.019591530277891067,-0.019625211852082103,-0.017215752866221123,-0.1237198633376515
2016-04-15,212178.0,20026.9938079685,368762.0,,136158701.120764,8.2,1287911.29344221,178678307671.688,12.265180824009747,9.90488626428105,12.817906728479556,,18.729331683383997,-0.07160424458115067,0.0501439382253821,-0.04601229157287001,0.13972184572921975
2016-04-16,182004.0,14710.7180732201,337492.0,,86724178.155167,7.96666666666667,1270146.99973955,178678307671.688,12.111783943839397,9.596399603051339,12.72929708531008,,18.278243274328567,-0.1533968801703498,-0.30848666122971125,-0.08860964316947673,-0.4510884090554299
2016-04-17,192428.0,14707.3197165072,392585.0,,89932089.3918493,7.16666666666667,1358968.46825281,178678307671.688,12.167477336770789,9.596168579777181,12.880508353268311,,18.314565381156324,0.05569339293139208,-0.0002310232741571383,0.1512112679582316,0.036322106827757494
2016-04-18,220395.0,20440.1989749926,391408.0,,116994110.42223,8.73333333333333,1199089.82492895,178678307671.688,12.303176669978157,9.925307700865051,12.877505773183366,,18.577634153223478,0.13569933320736816,0.32913912108787,-0.003002580084945805,0.26306877206715384
2016-04-19,226511.0,19134.8626073556,399580.0,,138151940.617625,8.11666666666667,1332322.02769883,178678307671.688,12.330548787847391,9.859319476925023,12.89816927445394,,18.743864656412924,0.027372117869234103,-0.06598822394002823,0.020663501270574258,0.1662305031894462
2016-04-20,216780.0,18981.0344222158,373801.0,,137347264.702688,7.36666666666667,1465554.23046307,178678307671.0,12.286638293369741,9.851248254102332,12.831478849227416,,18.738023055510663,-0.043910494477650275,-0.008071222822691126,-0.06669042522652369,-0.00584160090226149
2016-04-21,212795.0,19067.2000114422,401683.0,,154376605.429112,7.8,1341204.17454499,178678307671.0,12.268084539932984,9.855777305646786,12.903418499312444,,18.854905664833247,-0.018553753436757248,0.0045290515444538215,0.071939650085028,0.11688260932258387
2016-04-22,210976.0,19815.8494609359,360541.0,,151831375.296929,8.6,1270146.99973466,178678307671.0,12.259499661913026,9.894287837677538,12.795360960169534,,18.83828108995427,-0.008584878019957998,0.03851053203075239,-0.10805753914291039,-0.016624574878978393
2016-04-23,185216.0,14897.6170925706,365592.0,,99972059.4620559,7.35,1279029.14658595,178678307671.0,12.1292779905511,9.609023675047043,12.809273236484646,,18.42040129953197,-0.13022167136192486,-0.2852641626304955,0.013912276315112493,-0.4178797904222975
2016-04-24,183155.0,15199.2221217266,377166.0,,103550332.548332,8.78333333333333,1172443.38437046,178678307671.0,12.118088067861622,9.629065319999082,12.840440687820879,,18.455568357276636,-0.011189922689478493,0.020041644952039306,0.031167451336232332,0.03516705774466544
2016-04-25,217564.0,20343.8976648361,403588.0,,170035887.746164,9.68333333333333,1128032.650114,178678307671.0,12.290248339100552,9.920585430432286,12.90814983461125,,18.95152007712434,0.17216027123892985,0.29152011043320414,0.06770914679037077,0.49595171984770303
2016-04-26,250744.0,158506.835878116,438403.0,,175051268.341551,7.75,1341204.17454499,178678307671.0,12.432187777322543,11.97355930879429,12.990893857658223,,18.980589450934534,0.14193943822199095,2.0529738783620033,0.08274402304697404,0.02906937381019503
2016-04-27,239435.0,21453.4223057612,386129.0,,168934334.779151,10.3666666666667,1145796.94381658,178678307671.0,12.386037260250411,9.973686071207196,12.863926789506817,,18.945020645778957,-0.04615051707213169,-1.999873237587094,-0.1269670681514068,-0.035568805155577365
2016-04-28,247957.0,22214.5959055429,376362.0,,164047131.988227,10.0,1207843.18309188,178666121338.551,12.421010623017064,10.008549839477622,12.838306725167588,,18.915664334671945,0.03497336276665308,0.034863768270426476,-0.02562006433922903,-0.02935631110701209
2016-04-29,261884.0,23168.2915298309,432470.0,,134148664.050803,7.43333333333333,1403229.58035675,178659257772.0,12.475656936609754,10.050583039912361,12.977268238786417,,18.714459176163906,0.054646313592689566,0.042033200434739015,0.13896151361882936,-0.20120515850803855
2016-04-30,215712.0,18512.9055581716,370399.0,,92579744.1214576,7.31666666666667,1296655.18184864,178659257772.0,12.281699463653165,9.826277380510742,12.8223360819665,,18.343580929699435,-0.19395747295658872,-0.22430565940161884,-0.15493215681991757,-0.3708782464644713
2016-05-01,191430.0,15916.814312428,368769.0,,88133002.1639054,7.55,1376585.98072972,178659257772.0,12.162277485530502,9.675194158040059,12.817925710732506,,18.294357619671008,-0.11942197812266286,-0.1510832224706835,-0.004410371233992905,-0.04922331002842739
2016-05-02,223785.0,20487.2163532583,395720.0,,131609777.35059,8.25,1394348.38048107,178659257772.0,12.318441048485058,9.927605187822545,12.888462169437158,,18.69535187007281,0.15616356295455525,0.2524110297824862,0.07053645870465175,0.40099425040180137
2016-05-03,235609.0,20026.1139143185,374877.0,,128092229.867241,7.34166666666667,1341061.18122702,178659257772.0,12.369928930369513,9.904842330126321,12.834353251148782,,18.66826110825319,0.05148788188445508,-0.02276285769622355,-0.05410891828837627,-0.027090761819618336
2016-05-04,233691.0,22893.52811206,393861.0,,227678717.626651,7.35,1492041.5791135,178659257772.0,12.36175500887396,10.038653213918316,12.883753334156204,,19.24344605994039,-0.00817392149555296,0.13381088379199468,0.04940008300742171,0.5751849516871985
2016-05-05,229573.0,19981.2731679654,374113.0,,128868344.232237,7.33333333333333,1385467.1806054,178659257772.0,12.343976340693803,9.902600817901423,12.832313169799296,,18.67430185382506,-0.017778668180156387,-0.13605239601689334,-0.051440164356908014,-0.5691442061153289
2016-05-06,233232.0,20629.1857610615,374471.0,,150035773.319432,6.51666666666667,1438754.37985945,178659257772.0,12.359788945313793,9.93451061043879,12.833269642358935,,18.82638431242281,0.01581260461999001,0.03190979253736792,0.0009564725596398205,0.15208245859775005
2016-05-07,202062.0,17288.9686797979,337983.0,,101694588.467367,7.93333333333333,1332179.98135134,178659257772.0,12.216329859982823,9.7578817672123,12.730750877342288,,18.43748464885936,-0.14345908533097074,-0.17662884322649042,-0.10251876501664725,-0.38889966356344985
2016-05-08,189025.0,16391.4630338302,363477.0,,76254668.8041011,6.86666666666667,1447635.57973513,178659257772.0,12.14963456042647,9.704576937069207,12.803471300226196,,18.14958920179502,-0.06669529955635234,-0.05330483014309273,0.07272042288390779,-0.28789544706434
2016-05-09,226449.0,18847.674202145,405890.0,,138794017.510208,7.0,1536447.57849188,178659257772.0,12.330275032988741,9.844197856298884,12.9138374659135,,18.74850150359661,0.18064047256227056,0.13962091922967623,0.11036616568730473,0.5989123018015903
2016-05-10,245721.0,21900.7231795504,405685.0,,145647671.147706,7.83333333333333,1403229.58035675,178659257772.0,12.411952024942382,9.994320596706904,12.913332275378158,,18.796701051868087,0.08167699195364087,0.15012274040802076,-0.0005051905353425923,0.048199548271476544
2016-05-11,234412.0,20770.5800630632,383096.0,,138852415.370788,9.48333333333333,1284309.11258538,190502504490.88,12.364835529913847,9.94134098826954,12.856040889496148,,18.74892216710621,-0.047116495028534544,-0.052979608437365044,-0.057291385882010104,-0.04777888476187897
2016-05-12,228409.0,21748.4974640376,373340.0,,149854665.866916,8.28333333333333,1342247.86954412,194254820283.0,12.338893160541069,9.987345931148184,12.830244811586589,,18.825176488158558,-0.025942369372778273,0.04600494287864443,-0.0257960779095594,0.07625432105234964
2016-05-13,232146.0,22275.2404190491,379120.0,,141919599.102058,7.96666666666667,1467781.84295472,194254820283.0,12.355121763060556,10.0112759373901,12.84560805664147,,18.770771251705163,0.016228602519486657,0.023930006241915436,0.015363245054881958,-0.05440523645339468
2016-05-14,211280.0,22260.2841178776,372390.0,,104469849.91189,9.81666666666667,1390530.16700974,194254820283.0,12.260939546971013,10.010604310401881,12.827696971178103,,18.464409070150364,-0.09418221608954269,-0.0006716269882183212,-0.017911085463367726,-0.30636218155479966
2016-05-15,200171.0,20981.6492027986,350006.0,,99104765.0213349,8.58333333333333,1342247.86954412,194254820283.0,12.206927280225882,9.951451146752555,12.765705576175803,,18.411688081104256,-0.05401226674513104,-0.059153163649325435,-0.06199139500230011,-0.052720989046108
2016-05-16,239809.0,27622.1648764442,428469.0,,138994717.715906,10.9,1361560.78853037,194254820283.0,12.387598052147334,10.226410006801522,12.96797366901202,,18.749946488329027,0.1806707719214522,0.27495886004896697,0.20226809283621705,0.33825840722477096
2016-05-17,238626.0,26482.6017130816,390061.0,,144428408.162338,7.78333333333333,1361560.78853037,194254820283.0,12.382652751695014,10.184281017156604,12.874058416131431,,18.788294497499876,-0.004945300452320112,-0.042128989644918846,-0.09391525288058844,0.038348009170849906
